t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,axis0_raw,axis1_raw,theta_cmd,s_cmd,task_scale,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
15.72,33.097,0,-0.1094,0,0.04,786,0,425,0,-0.109,1,0.0001461332731,-0.1096146014,-0.2373011788,0.06100481575,0.01349082933,0.001103511464,0.0003980269535,0.0005834973028,0.1985683739,-0.06844247133,0.1985683739,-0.06844247133,0,0.01646935494,7.68743938e-05,0.008295647916,0.3310262031,0.038754,0.001661121984,0.0002060783422,0.0008484812376,0.001421106535,0.00158475467,ok,4,1,1.316194875,1.606073769,-1.431390109,1.434601392,0.07922483586,0.06255646481,0.1255074095,-1.273041058,1.614487708,1.285707848,1.347273714,0.009656407776,0.114807948,-0.5587813657,1.317662454,1.604094029,-1.428693566,1.43748672,0.07660231374,0.06157746652,0.1288176716,-1.273994454,1.614318553,1.283587092,1.349800587,0.0102121587,0.1137648026,-0.5593719803
15.73,33.107,0,-0.109,0,0.04,786,0,425,0,-0.1086,1,-0.001138262373,-0.1088983195,-0.05235433843,0.02923755631,0.01556708202,0.0002698101494,0.001134663577,0.000926701714,0.3243330419,0.3604638278,0.3243330419,0.3604638278,0,0.02043207765,0.005676767567,0.008282315115,0.6556022372,0.037339,0.002300178996,0.001279147971,0.001043141775,0.002738783435,0.002943608989,ok,4,1,1.317520209,1.606394208,-1.428285636,1.437023452,0.07745322354,0.06190245463,0.1278735954,-1.273340409,1.614970568,1.282459955,1.34914108,0.00976490814,0.1138772621,-0.5583208516,1.318469008,1.60097383,-1.424620151,1.439395957,0.0733401244,0.06063914238,0.132384596,-1.27638294,1.618028985,1.289015977,1.351784134,0.005384217873,0.1129899585,-0.5548691035
15.74,33.117,0,-0.1086,0,0.04,787,0,425,0,-0.1082,1,0.004084064455,-0.1087856022,-0.6852433479,0.04316219932,0.01885164287,0.004198064838,0.001372233618,0.001436000316,0.03818484023,0.1921300441,0.03818484023,0.1921300441,0,0.01942441548,0.007080015499,0.008288429921,0.3176977283,0.043515,0.002368164208,0.0003985644616,0.0006062941425,0.003061223487,0.00471457835,ok,4,1,1.31876737,1.603341995,-1.42584553,1.438128217,0.07421518008,0.06072468672,0.1316161822,-1.275547245,1.616738916,1.288592686,1.351511723,0.00661299267,0.1132994466,-0.5564779466,1.319826526,1.601673464,-1.425518335,1.441305194,0.07429157631,0.0600365978,0.1315201652,-1.277920192,1.618848116,1.290248538,1.353767681,0.004031885071,0.1122479261,-0.5538540655
15.75,33.127,0,-0.1082,0,0.04,787,0,425,0,-0.1078,1,-0.0023776043,-0.1083236053,-0.5438893382,0.04870754789,0.01949675517,0.006378775028,0.001159879169,0.0009272912323,-0.2222357243,0.05318595842,-0.2222357243,0.05318595842,0,0.01616321931,0.007176564405,0.008303399763,0.3675892982,0.034065,0.001548373943,0.001232859452,4.584297519e-05,0.003245801252,0.003138595692,ok,4,1,1.319350117,1.600439529,-1.427066709,1.441107745,0.07413704993,0.06042941009,0.1319888805,-1.277594423,1.618091064,1.289240084,1.352826724,0.004685551013,0.1123804168,-0.5540460739,1.321436017,1.604115422,-1.428670628,1.443214431,0.07715458147,0.05958789565,0.1286347743,-1.2791953,1.618763203,1.290174931,1.355751228,0.003762147956,0.1115118935,-0.5539281507
15.76,33.137,0,-0.1078,0,0.04,788,0,425,0,-0.1074,1,-0.005844710539,-0.1078458568,0.203504868,0.04051237666,0.01743106606,0.007278683835,0.002108983962,0.001869478102,-0.06226824969,-0.450468272,-0.06226824969,-0.450468272,0,0.01649704231,0.0005216597551,0.008304272485,0.5952960434,0.071474,0.002649549404,0.001003538785,0.0006304776453,0.004862441892,0.00585903845,ok,4,1,1.320317469,1.601465873,-1.428645317,1.443299173,0.07643827602,0.05996141461,0.1292986617,-1.279190082,1.619628178,1.289304112,1.354519571,0.004054020701,0.1115259745,-0.5537410816,1.322644131,1.603786048,-1.428226756,1.445119548,0.07696923609,0.0588980054,0.128964419,-1.279093834,1.613984732,1.283351152,1.357729945,0.009087268997,0.1108174609,-0.5596598342
15.77,33.147,0,-0.1074,0,0.04,788,0,425,0,-0.107,1,-0.004960867312,-0.1072754875,0.9292734243,-0.009235983868,0.01686128375,0.002548552398,0.002027855682,0.00164339571,0.1593256444,0.05668345094,0.1593256444,0.05668345094,0,0.01925116841,0.003398804162,0.008295618336,0.3094710264,0.053392,0.003345659941,0.0007341443049,0.001464360814,0.00475828777,0.004773894989,ok,4,1,1.321829292,1.603884332,-1.427164101,1.445106913,0.07709695949,0.05924645285,0.1286262828,-1.279080316,1.617330392,1.283721398,1.356599461,0.007685972374,0.1107423437,-0.557873551,1.323577368,1.601580999,-1.425361208,1.447012305,0.07473111913,0.05805114217,0.1314704156,-1.280933645,1.6158276,1.286056874,1.359694171,0.006512597455,0.1100718844,-0.5574089724
15.78,33.157,0,-0.107,0,0.04,789,0,425,0,-0.1066,1,0.005788073366,-0.1072918015,0.03700329783,0.02698845208,0.0181720904,0.002916529058,0.002184609147,0.002090233508,0.06018454209,-0.04392695054,0.06018454209,-0.04392695054,0,0.01907485853,0.0022576248,0.00829848213,0.3586435545,0.040476,0.002382330663,0.0009270245897,0.00130650832,0.005186591079,0.006889948019,ok,4,1,1.323814373,1.603963329,-1.425324257,1.445318627,0.07521385512,0.05790188622,0.1308434787,-1.280495578,1.614617671,1.287499184,1.359691654,0.006914904116,0.1105678651,-0.5585586524,1.324838452,1.6016425,-1.425426846,1.448905063,0.07497882768,0.05740446951,0.1313474141,-1.281947806,1.614875883,1.284744562,1.361658397,0.007267978905,0.1093549098,-0.5585286304
15.79,33.167,0,-0.1066,0,0.04,789,0,425,0,-0.1062,1,0.001773034964,-0.1067626107,-0.3709187383,0.04222161849,0.0187861232,0.002164635853,0.000677132639,0.0004812331186,0.1227806658,-0.1786822975,0.1227806658,-0.1786822975,0,0.02062783318,-0.0005155986094,0.008294559528,0.3117178735,0.053157,0.001025448227,0.0005334764698,0.0002830927931,0.00171201854,0.0005362955374,ok,4,1,1.324845209,1.601742402,-1.426424485,1.448234984,0.07491788201,0.05762917836,0.1316890674,-1.281427905,1.613850435,1.28480769,1.361118561,0.007077186491,0.1096324032,-0.5579088549,1.325904023,1.600360497,-1.42376272,1.45079782,0.07375895259,0.0566394443,0.1327827814,-1.28261676,1.612783709,1.281799571,1.363622622,0.009376142135,0.1086555054,-0.5610260336
15.8,33.177,0,-0.1062,0,0.04,790,0,425,0,-0.1058,1,0.0003394413199,-0.1063064107,-0.01212619299,0.01760243817,0.02030328875,0.0002988970207,0.0002775239717,0.0003985699463,-0.4663156569,-0.5936279893,-0.4663156569,-0.5936279893,0,0.0133085539,-0.008605522819,0.008325846293,0.8832120505,0.038613,0.001382244829,0.0001042775809,0.0004322153836,0.0009279463415,0.001118933777,ok,4,1,1.325550555,1.600210621,-1.424088541,1.450247136,0.0740990921,0.05689682681,0.1322075398,-1.282326727,1.614165954,1.282367936,1.362879593,0.00887658433,0.1087947346,-0.5603931737,1.32796668,1.605983025,-1.430973143,1.452690578,0.08006945426,0.05649130875,0.1262116059,-1.282159431,1.606971991,1.273535816,1.365586848,0.01589154841,0.1080127907,-0.5680167072
15.81,33.187,0,-0.1058,0,0.04,790,0,425,0,-0.1054,1,-0.005303894578,-0.1058269667,1.109424732,-0.009555723795,0.01541134593,-0.005909970605,0.002027431914,0.001531918354,0.1306170672,0.3413662612,0.1306170672,0.3413662612,0,0.01737060194,-0.000789476686,0.008311730076,0.581589535,0.029814,0.003532256622,0.001327411002,0.0008086260847,0.004804993393,0.00427540373,ok,4,1,1.327047321,1.602574185,-1.430516595,1.45280423,0.07861808521,0.05675821366,0.1280550528,-1.282603273,1.610504247,1.275366972,1.364226122,0.0142912716,0.1079485706,-0.5661162861,1.328755414,1.602746465,-1.426799415,1.454583335,0.07672006136,0.05554636466,0.1299121844,-1.285051164,1.612271216,1.281182867,1.367551074,0.009222831555,0.1072102132,-0.5615889293
15.82,33.197,0,-0.1054,0,0.04,791,0,425,0,-0.105,1,0.01022694983,-0.1059031784,-0.2938847762,0.06719509925,0.01648337374,-0.002675689063,0.004345209659,0.003524029605,0.1609321982,0.3036171794,0.1609321982,0.3036171794,0,0.01889735671,0.001878568628,0.008307865052,0.5657593922,0.142985,0.003946500922,0.001743877269,0.002640214026,0.01183177912,0.01103974875,ok,4,1,1.32911406,1.604708925,-1.424974963,1.452009735,0.07733060235,0.05515874954,0.1282495011,-1.284508454,1.608324715,1.282705003,1.368079678,0.01046019942,0.1080141691,-0.5640389204,1.329823868,1.601480886,-1.425161528,1.456476092,0.07552205288,0.05478181429,0.1313282244,-1.28685729,1.613982309,1.283679878,1.3695153,0.00682041358,0.1064644505,-0.5594961298
15.83,33.207,0,-0.105,0,0.04,791,0,425,0,-0.1046,1,0.005370808028,-0.1051433242,-1.072959479,0.08043548397,0.01782828263,0.0002206666997,0.001762268663,0.001459643513,-0.1156515107,0.03574028611,-0.1156515107,0.03574028611,0,0.01609350997,0.0007567709914,0.008321146227,0.303479892,0.086216,0.002977180007,0.0006114599398,0.0004651538141,0.003851728,0.003089213002,ok,4,1,1.330409325,1.603948449,-1.425609183,1.455317972,0.07591628545,0.05488842012,0.1312737129,-1.285694964,1.611005129,1.282336028,1.369386978,0.007434245041,0.1068623028,-0.5596294882,1.331380155,1.603600254,-1.427854447,1.458352771,0.07800232728,0.05433039925,0.1288200262,-1.287862479,1.613037573,1.282385199,1.371460662,0.007558970889,0.105762764,-0.5606094738
15.84,33.217,0,-0.1046,0,0.04,792,0,425,0,-0.1042,1,-0.004549018399,-0.1045066802,-0.2949266623,0.02760395869,0.01686344299,0.001063844017,0.00200281539,0.001598026979,-0.1479147524,0.1364947259,-0.1479147524,0.1364947259,0,0.01464472171,0.003111264906,0.008329077227,0.3511241267,0.072178,0.001949970519,0.001295288937,0.001397410258,0.00500102876,0.004798056604,ok,4,1,1.330726755,1.60165162,-1.428824632,1.458707368,0.07745209654,0.05481262377,0.1298380321,-1.287424613,1.614987543,1.281055771,1.370073294,0.007614006899,0.1055684693,-0.560016802,1.332783401,1.604664823,-1.429191944,1.460229449,0.07933241467,0.05378537397,0.127535121,-1.289597806,1.614538267,1.284567012,1.373406024,0.005414504833,0.105035583,-0.5587725908
15.85,33.227,0,-0.1042,0,0.04,792,0,425,0,-0.1038,1,-0.002834106868,-0.1043385674,0.1453383741,0.03320540792,0.01550154522,0.002865071425,0.0008576215112,0.0008149855099,0.05665552989,0.2686218619,0.05665552989,0.2686218619,0,0.01635137817,0.006894399354,0.008324488175,0.4061757238,0.047825,0.001609336922,0.0001853007086,0.0002322175317,0.001470252848,0.002060391146,ok,4,1,1.331830163,1.603055486,-1.428402744,1.459710124,0.0789544108,0.0539581381,0.1274909771,-1.289692164,1.614939402,1.284657215,1.372524449,0.00610218041,0.1051857804,-0.5597738789,1.333826556,1.603255542,-1.427373107,1.462106128,0.07798229231,0.05301958303,0.1291188206,-1.291621296,1.617057982,1.288175764,1.375351386,0.002083700457,0.1043146936,-0.5557121217
15.86,33.237,0,-0.1038,0,0.04,793,0,340,0,-0.1034,1,0.001971429192,-0.1040003531,-0.2316019748,0.06272590504,0.01588513041,0.005577910235,0.0009194462631,0.0006614035284,0.1579581052,0.4102725387,0.1579581052,0.4102725387,0,0.01825450199,0.01173199831,0.008319102106,0.5383142699,0.03878,0.002103188241,0.0009014400168,0.0006910268032,0.002295147482,0.001466748409,ok,4,1,1.333641497,1.604738727,-1.426777523,1.460956715,0.07828892787,0.05304774379,0.1285955645,-1.291082665,1.614954793,1.28755911,1.375133378,0.002925338094,0.104727724,-0.5566127074,1.334846231,1.601687221,-1.425357735,1.463982806,0.07646476924,0.05223925499,0.130886819,-1.293854122,1.620337936,1.292837041,1.377296748,-0.002123403156,0.1036051308,-0.5517408347
15.87,33.247,0,-0.1034,0,0.04,793,0,340,0,-0.103,1,0.002919129755,-0.1035112438,-0.7456594664,0.06824714594,0.01739355908,0.009940322509,0.0009132492577,0.0008226048003,-0.08862036467,0.1063515395,-0.08862036467,0.1063515395,0,0.01606425361,0.0115355956,0.008329995101,0.2825660586,0.044106,0.001966730609,0.000262193127,0.000152079122,0.002116313422,0.001950136807,ok,4,1,1.335060049,1.603204624,-1.425984906,1.463033824,0.07689354519,0.05240810592,0.1306383899,-1.292809286,1.618371206,1.291201247,1.376955604,-0.00097862585,0.1038708018,-0.552677547,1.336335306,1.60333884,-1.427436915,1.465859485,0.07842524699,0.0517470131,0.1289213244,-1.295060357,1.620054186,1.292468057,1.37924211,-0.002153073475,0.1028956325,-0.5520561542
15.88,33.257,0,-0.103,0,0.04,794,0,255,0,-0.1026,1,-0.003548679806,-0.1029451289,-0.2516725853,0.03462149901,0.01665274639,0.01140274205,0.001523953926,0.00125508634,-0.1562355161,0.2430931181,-0.1562355161,0.2430931181,0,0.01430921365,0.01504913882,0.00833922052,0.4733625302,0.058228,0.001508587139,0.0008951916633,0.001034197466,0.003541520437,0.003907298845,ok,4,1,1.335759109,1.601830253,-1.428020104,1.465901844,0.07807682915,0.05214819691,0.1295619686,-1.294585059,1.621106859,1.291071779,1.378132975,-0.001882696188,0.1028328914,-0.5518324464,1.337774407,1.604652991,-1.429080746,1.467736163,0.0800163932,0.05122593538,0.1273474867,-1.297020954,1.62241212,1.295805404,1.381187482,-0.005262744441,0.102195168,-0.549196766
15.89,33.267,0,-0.1026,0,0.04,794,0,255,0,-0.1022,1,-0.001709832584,-0.1027169297,0.01672838823,0.04902356403,0.0150865605,0.01426393157,0.0005620047673,0.000467669007,0.0621160455,-0.320949167,0.0621160455,-0.320949167,0,0.01601830118,0.009449694069,0.008334544466,0.5230578353,0.04902,0.001334201003,0.0002476398547,0.0001871363772,0.0007561667585,0.001325009586,ok,4,1,1.337052608,1.60331879,-1.428497059,1.467137047,0.0795427569,0.05138513889,0.1275630857,-1.296853959,1.622091721,1.295268099,1.380422972,-0.004271602954,0.1024057049,-0.5502478607,1.338813541,1.603233,-1.42725871,1.469601043,0.07866408797,0.05046628015,0.1289439419,-1.297121955,1.618278332,1.290037521,1.383119073,-0.0008075257,0.1014824436,-0.5541398884
15.9,33.277,0,-0.1022,0,0.04,795,0,255,0,-0.1018,1,-0.003744550765,-0.1020437389,0.4637467777,0.002475073339,0.01578448262,0.01080278906,0.001805802828,0.001394954142,0.1616633385,0.2288483679,0.1616633385,0.2288483679,0,0.0182094327,0.01423551458,0.008327973872,0.4869107727,0.055878,0.002281405846,0.0008271896129,0.001337287528,0.004382743816,0.004369993604,ok,4,1,1.33842075,1.604371156,-1.42680307,1.469473568,0.07900804505,0.05084523378,0.1285064451,-1.296901021,1.620559738,1.289775725,1.382197111,-0.001824837101,0.1015282016,-0.5524451523,1.339793841,1.601427005,-1.42495419,1.471462003,0.07690169149,0.04967553917,0.1309883345,-1.299342547,1.621551546,1.294644833,1.385046086,-0.004975426989,0.1007958393,-0.5501805276
15.91,33.287,0,-0.1018,0,0.04,795,0,255,0,-0.1014,1,0.004533828672,-0.102074083,-0.2638358877,0.037277693,0.01725693728,0.0131966454,0.001658804985,0.00169330698,0.1778763384,0.124324359,0.1778763384,0.124324359,0,0.01992508236,0.01506151079,0.008323285068,0.3323435395,0.06414,0.001682115622,0.0003710515018,0.001165687212,0.003878131854,0.005602830158,ok,4,1,1.33995697,1.603109121,-1.425505543,1.469999538,0.07727297929,0.04961928294,0.1305660549,-1.298836697,1.620078216,1.295325294,1.384915819,-0.004018530226,0.1012081462,-0.5517501744,1.340828076,1.599992351,-1.423125283,1.473322973,0.07554302219,0.04891782768,0.1326021088,-1.300751918,1.62200329,1.295295669,1.386973106,-0.005855757392,0.1001039218,-0.5496135287
15.92,33.297,0,-0.1014,0,0.04,796,0,85,0,-0.101,1,0.001331016354,-0.1015402099,-0.5923047742,0.05227698552,0.0192491764,0.01435154571,0.000466722754,0.0003957178847,-0.1133177802,-0.6639387012,-0.1133177802,-0.6639387012,0,0.0175494097,0.004392465197,0.008334962349,1.022017361,0.070588,0.001420742957,0.0002107320081,0.0002330923862,0.001245342018,0.0003149379219,ok,4,1,1.340795388,1.600490821,-1.424061328,1.472623491,0.07595771141,0.04917460159,0.1322245214,-1.300142416,1.620582547,1.294680871,1.386462534,-0.00553099952,0.1003584209,-0.5495603428,1.342337367,1.60180352,-1.425388944,1.475183905,0.077663457,0.0484524417,0.1304529835,-1.299782179,1.614219984,1.284460698,1.388900113,0.002810861368,0.09939593748,-0.5589489353
15.93,33.307,0,-0.101,0,0.04,796,0,85,0,-0.1006,1,-0.005564365028,-0.1008314448,0.8630714059,-0.03404664479,0.01832034678,0.007432738252,0.002320333072,0.001813891604,-0.2090931386,-0.2158298939,-0.2090931386,-0.2158298939,0,0.0151839497,0.004195289842,0.008346620247,0.5158458061,0.04019,0.004864802305,0.0009426717512,0.001832228785,0.005434511998,0.00482179167,ok,4,1,1.341619749,1.600020425,-1.4259159,1.475650625,0.07719725843,0.04893999964,0.1311167478,-1.299786372,1.619084786,1.285622017,1.387578101,0.0009627132416,0.09930453861,-0.5562815574,1.343846823,1.603612826,-1.427642404,1.477044821,0.07977584887,0.04798732768,0.128306145,-1.300977802,1.613926328,1.284089524,1.390827127,0.002781320922,0.09869837088,-0.5592771225
15.94,33.317,0,-0.1006,0,0.04,797,0,0,0,-0.1002,1,0.001261612976,-0.1009475128,0.6133335601,0.009965325846,0.01600702469,0.005103115638,0.0008570119803,0.001238532513,0.05677869916,0.1213478297,0.05677869916,0.1213478297,0,0.01685870518,0.006923333084,0.00834208593,0.2993172545,0.035578,0.002840292437,0.0003524103545,0.001329322529,0.002117555261,0.004250876398,ok,4,1,1.343200344,1.602267443,-1.427100813,1.475912625,0.0790108227,0.04788500944,0.128767363,-1.301316886,1.614410286,1.286929817,1.390293301,0.002621254514,0.09904352433,-0.5599133763,1.344885234,1.602207971,-1.425854397,1.478905797,0.07845168257,0.04723211364,0.129885319,-1.302790524,1.615732677,1.28664221,1.39275414,0.0003220685089,0.09799698283,-0.557077148
15.95,33.327,0,-0.1002,0,0.04,797,0,0,0,-0.0998,1,0.006757321219,-0.1005615417,-0.3003419202,0.06828163203,0.01631844568,0.005855792257,0.002717493575,0.002145241467,0.1778418869,0.3043314517,0.1778418869,0.3043314517,0,0.01898607399,0.01042076403,0.008335717732,0.5746894021,0.033478,0.003377507608,0.0009369962077,0.001755641437,0.007011326005,0.005775450231,ok,4,1,1.34509339,1.603665486,-1.42501003,1.47710185,0.07864500659,0.04705014581,0.1292692904,-1.302304747,1.61235517,1.287568333,1.392982768,0.000715459601,0.09867424741,-0.5577392642,1.345867734,1.600437302,-1.423613107,1.480759102,0.07674244917,0.04644922253,0.1318889512,-1.304758558,1.618102064,1.289962314,1.394672198,-0.002777862036,0.09730941204,-0.5542025737
15.96,33.337,0,-0.0998,0,0.04,798,0,0,0,-0.0994,1,0.005163679911,-0.09995330634,-0.8955873865,0.06847189921,0.01801091877,0.008962282777,0.001766770461,0.001490436674,-0.0709098056,0.01347979158,-0.0709098056,0.01347979158,0,0.01694727168,0.009164479651,0.008346086768,0.2995747374,0.041233,0.002081479017,0.000479487315,0.0003483082516,0.004349759897,0.003969376072,ok,4,1,1.346309199,1.602273786,-1.423967427,1.479608898,0.07719643838,0.04655054277,0.1314861675,-1.303629301,1.616020585,1.28896294,1.394498566,-0.002023510032,0.09764571803,-0.5547615505,1.347336626,1.601992778,-1.425538793,1.482604645,0.07857862325,0.04597311788,0.130037505,-1.305732253,1.61705116,1.288531707,1.396581302,-0.001929180497,0.09662085289,-0.5554415119
15.97,33.347,0,-0.0994,0,0.04,798,0,0,0,-0.099,1,-0.00359468817,-0.09934878016,-0.2974818178,0.0272911086,0.01745401234,0.009471388932,0.001566869101,0.00122216054,-0.2079854757,0.1396386623,-0.2079854757,0.1396386623,0,0.01433423021,0.01156596887,0.008358829077,0.335063125,0.041149,0.001601202671,0.000916703648,0.001030304559,0.003902335611,0.00359654424,ok,4,1,1.346741625,1.600663169,-1.426309127,1.48273461,0.07822084745,0.04637407279,0.1307423473,-1.305372649,1.618652363,1.287648752,1.39537522,-0.001903354927,0.0965080766,-0.555019923,1.348873379,1.6040138,-1.428038892,1.484450197,0.08090406427,0.04554057856,0.1276467877,-1.307467028,1.618642106,1.290755384,1.398490405,-0.004120160122,0.09594422299,-0.5535054803
15.98,33.357,0,-0.099,0,0.04,799,0,0,0,-0.0986,1,-0.002939771798,-0.09915253575,0.1433206331,0.03884405074,0.01538163702,0.01125610394,0.0009505861706,0.000894236348,0.09061296284,0.062770769,0.09061296284,0.062770769,0,0.01674083146,0.01219766547,0.008351274888,0.278233564,0.07128,0.001912665214,0.0005081384938,0.0003106615968,0.001906282685,0.002430219132,ok,4,1,1.347927004,1.602101135,-1.427573167,1.483976658,0.08024657114,0.04568646612,0.1281229131,-1.307592733,1.618709012,1.290795489,1.397617173,-0.003422938838,0.09610814675,-0.5544082417,1.349820847,1.602013792,-1.425517777,1.486295805,0.07895715447,0.04474129584,0.1299164089,-1.308834451,1.618957047,1.29121095,1.400399508,-0.004840594633,0.09526213936,-0.5531029892
15.99,33.367,0,-0.0986,0,0.04,799,0,0,0,-0.0982,1,0.0002519016339,-0.09866675825,0.08144805207,0.04578878249,0.01626537515,0.0118027838,0.0006233921234,0.0002093691707,0.1936124861,0.2052115947,0.1936124861,0.2052115947,0,0.01916956244,0.01488095772,0.008343652568,0.3476549533,0.032394,0.001452587348,0.0009924152287,0.0001575274392,0.001779849725,0.0003975930381,ok,4,1,1.34961256,1.603466379,-1.424837779,1.485504688,0.07938325685,0.0449079602,0.1291767195,-1.308354375,1.618296018,1.290921441,1.399974012,-0.004589232058,0.09557168694,-0.5532058294,1.350763351,1.59998983,-1.422974484,1.488141401,0.07699072838,0.04394031252,0.1322138918,-1.310630517,1.620762622,1.293715953,1.402308612,-0.007266644208,0.09458951236,-0.5509097702
