t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7,dmin
133.085,-0.650496495,-0.0533900605,1.3426426,1.59115923,-1.50338108,1.88254871,0.696359215,-0.232018046,-0.403012337,-1.37802373,1.64933614,1.04255005,1.42027413,0.478003274,0.463629615,-0.888112413,0.0082881582
133.09,-0.63478851,-0.0553029448,1.34283548,1.59077472,-1.50380495,1.87115689,0.680303098,-0.228503593,-0.386858116,-1.37555525,1.64933614,1.05044684,1.41600433,0.468662748,0.453429713,-0.879550903,0.00828696505
133.095,-0.618538784,-0.0572246421,1.34305172,1.59038695,-1.50407691,1.8595038,0.66372566,-0.224702883,-0.370298493,-1.3730913,1.64933614,1.058586,1.41182619,0.45874499,0.442925738,-0.870717978,0.00828581437
133.1,-0.601761631,-0.0591542272,1.34327836,1.58999618,-1.50418223,1.84758814,0.646641883,-0.220596511,-0.35335615,-1.37062345,1.64933614,1.0669568,1.40774328,0.448252374,0.432139805,-0.861615187,0.00828468109
133.105,-0.58447191,-0.0610907686,1.3435023,1.58960302,-1.50410669,1.835409,0.62906795,-0.216165054,-0.336055118,-1.36814304,1.64933614,1.07554736,1.40375889,0.437188566,0.42109491,-0.852244501,0.00828354118
133.11,-0.566685008,-0.0630333296,1.34371027,1.58920788,-1.50383611,1.82296579,0.611020716,-0.211389588,-0.318420245,-1.36564169,1.64933614,1.08434583,1.39987606,0.425557889,0.409814433,-0.842607355,0.00828236947
133.115,-0.548416827,-0.0649809686,1.34388894,1.58881106,-1.50335652,1.81025834,0.592517756,-0.206251724,-0.300477248,-1.36311108,1.64933614,1.09333979,1.39609748,0.413365647,0.398322331,-0.832705227,0.00828114022
133.12,-0.529683763,-0.06693274,1.3440249,1.58841278,-1.50265422,1.79728691,0.573577282,-0.200733735,-0.282252635,-1.36054281,1.64933614,1.10251574,1.39242552,0.400618448,0.38664326,-0.822540161,0.00827982711
133.125,-0.510502693,-0.0688876948,1.34410472,1.58801312,-1.50171574,1.78405221,0.554218048,-0.194818688,-0.263773618,-1.35792894,1.64933614,1.11186045,1.38886216,0.38732343,0.374802057,-0.812113689,0.00827840332
133.13,-0.490890957,-0.0708448811,1.34411502,1.58761202,-1.50052792,1.77055545,0.534459241,-0.188490556,-0.245068004,-1.35526147,1.64933614,1.12135942,1.385409,0.373489174,0.362824206,-0.801428216,0.00827684157
133.135,-0.470866335,-0.072803345,1.34404245,1.58720929,-1.49907789,1.7567983,0.514320366,-0.181734337,-0.226164086,-1.35253282,1.64933614,1.1309983,1.38206723,0.359124874,0.350735307,-0.790485903,0.00827511415
133.14,-0.450447033,-0.0747621314,1.34387378,1.58680458,-1.49735313,1.742783,0.493821115,-0.174536153,-0.207090516,-1.34973573,1.64933614,1.14076235,1.37883762,0.344240703,0.338561229,-0.779289264,0.00827319304
133.145,-0.429651663,-0.0767202843,1.34359594,1.58639723,-1.49534129,1.72851228,0.472981115,-0.166883411,-0.187876056,-1.34686308,1.64933614,1.15063587,1.37572047,0.328848155,0.326328176,-0.767841688,0.00827104943
133.15,-0.40849922,-0.0786768476,1.34319604,1.58598683,-1.49303075,1.71398946,0.451820288,-0.158764613,-0.168549952,-1.34390836,1.64933614,1.1606036,1.37271566,0.312959207,0.314062236,-0.756146378,0.0082686559
133.155,-0.387009065,-0.0806308661,1.3426614,1.58557225,-1.49040972,1.69921839,0.430357825,-0.150169896,-0.149140889,-1.34086521,1.64933614,1.17064926,1.36982259,0.2965873,0.301789726,-0.744207715,0.00826598293
133.16,-0.365200904,-0.0825813857,1.34197966,1.5851526,-1.48746712,1.68420349,0.40861295,-0.141090618,-0.129677789,-1.33772799,1.64933614,1.1807571,1.36704021,0.279746322,0.289536696,-0.732030011,0.00826300263
133.165,-0.343094765,-0.0845274545,1.34113871,1.58472668,-1.48419206,1.66894977,0.386604225,-0.131519681,-0.110189098,-1.33449127,1.64933614,1.19091042,1.36436701,0.262451643,0.277329237,-0.719618886,0.00825968669
133.17,-0.320710978,-0.0864681231,1.34012683,1.58429309,-1.48057395,1.65346277,0.364349576,-0.121451481,-0.0907028242,-1.33115036,1.64933614,1.20109321,1.36180104,0.244719057,0.265193015,-0.706980003,0.00825600712
133.175,-0.298070154,-0.0884024457,1.33962232,1.5914877,-1.48490214,1.63774863,0.349871282,-0.107896676,-0.0795803653,-1.32770091,1.64933614,1.2112886,1.35933988,0.226565847,0.253153531,-0.694120442,0.00828337551
133.18,-0.275193161,-0.0903294803,1.33427974,1.55494297,-1.44078839,1.62181406,0.288869337,-0.109655306,-0.0202916067,-1.32413931,1.64933614,1.22148049,1.3569807,0.208009701,0.241235694,-0.681047436,0.00769504774
133.185,-0.252101102,-0.0922482898,1.33386515,1.56460643,-1.44701486,1.60566628,0.276702566,-0.0942155602,-0.0121269333,-1.32046237,1.64933614,1.23165211,1.35472027,0.189069786,0.229464028,-0.667769709,0.00818078624
133.19,-0.228815294,-0.0941579423,1.33321832,1.5742473,-1.45314673,1.5893131,0.264411253,-0.0786647464,-0.00415171694,-1.31666768,1.64933614,1.24178753,1.35255494,0.169765666,0.217862296,-0.65429625,0.00820736096
133.195,-0.205357243,-0.0960575122,1.33233598,1.58385335,-1.4591794,1.57276285,0.251998805,-0.0630148548,0.00362440588,-1.31275334,1.64933614,1.25187047,1.35048072,0.150118221,0.206453618,-0.640637424,0.00823860251
133.2,-0.181748621,-0.0979460804,1.33121566,1.59341278,-1.46510878,1.5560244,0.239468665,-0.0472779233,0.011192223,-1.30871809,1.64933614,1.26188507,1.34849328,0.130149107,0.195260251,-0.626804391,0.00827438972
133.205,-0.158011246,-0.0998227351,1.32985573,1.60291421,-1.47093137,1.53910711,0.226824347,-0.0314660283,0.0185429232,-1.30456142,1.64933614,1.27181595,1.34658799,0.109880737,0.184303496,-0.612809121,0.00831457961
133.21,-0.134167051,-0.101686573,1.32825532,1.61234677,-1.47664422,1.52202083,0.214069464,-0.0155912803,0.0256680739,-1.30028336,1.64933614,1.28164772,1.34475995,0.089336679,0.173603662,-0.598664868,0.00835900915
133.215,-0.11023807,-0.103536699,1.32641437,1.62170008,-1.48224489,1.50477589,0.201207765,0.000334178664,0.0325596013,-1.29588468,1.64933614,1.29136576,1.34300402,0.0685410425,0.163179883,-0.584385522,0.00840749723
133.22,-0.0862464058,-0.105372226,1.32362247,1.62292098,-1.47778519,1.48738308,0.179505501,0.0146016533,0.0483330961,-1.2908004,1.64730665,1.2980194,1.34131488,0.0498752445,0.15316802,-0.572434649,0.00840895281
133.225,-0.0622142108,-0.107192281,1.3211731,1.63015596,-1.48058095,1.46985361,0.164308993,0.0303452773,0.0569543775,-1.28443007,1.6409278,1.29822762,1.33968705,0.0361626944,0.143543814,-0.56560375,0.00844820889
133.23,-0.0381636619,-0.108995996,1.31883947,1.64124106,-1.48822679,1.45219911,0.153332693,0.0468542297,0.0608153558,-1.27768635,1.63339767,1.29658483,1.33811494,0.0238031832,0.134009791,-0.560038304,0.0085169721
133.235,-0.014116936,-0.110782519,1.31602175,1.64933614,-1.4921073,1.43442867,0.139119821,0.062846097,0.0676922882,-1.27075681,1.62539912,1.29405958,1.33659292,0.0120468453,0.124518047,-0.554928415,0.00856923724
133.24,0.00990381343,-0.112551006,1.31233869,1.64933614,-1.4853352,1.41656055,0.116001804,0.0777497043,0.083462022,-1.26377594,1.61741738,1.29134376,1.3351153,0.000345722484,0.115061089,-0.549704597,0.00856160943
133.245,0.0338764805,-0.114300629,1.30841706,1.64933614,-1.47823041,1.39860458,0.0928353379,0.0930163948,0.0988811272,-1.26612098,1.64517278,1.34051463,1.33367954,-0.0550104322,0.107057568,-0.501703411,0.00855349718
133.25,0.0577790309,-0.116030569,1.30425651,1.64933614,-1.47079422,1.38057387,0.0696255985,0.108629089,0.113933631,-1.25980811,1.64002576,1.34162444,1.33227387,-0.0704775432,0.0984361256,-0.49300788,0.00854490173
133.255,0.0815895257,-0.117740023,1.29985745,1.64933614,-1.46302812,1.3624818,0.0463765821,0.12456959,0.128604837,-1.25319179,1.63375969,1.34088553,1.33089589,-0.0844832978,0.0898571501,-0.485598903,0.00853582607
133.26,0.105286145,-0.119428203,1.29522114,1.64933614,-1.45493413,1.34434207,0.0230915261,0.140818678,0.142880934,-1.24612618,1.62576404,1.33738691,1.32954031,-0.0961958011,0.0812038136,-0.480207284,0.00852627507
133.265,0.128847212,-0.121094334,1.29034963,1.64933614,-1.4465144,1.32616865,-0.0002274014,0.157356162,0.156749369,-1.24589432,1.64933614,1.3794649,1.32819888,-0.147427554,0.0773584093,-0.437853047,0.00851625535
133.27,0.152251216,-0.122737655,1.28524575,1.64933614,-1.43777156,1.30797577,-0.0235786953,0.174160955,0.17019849,-1.2404014,1.64933614,1.38713418,1.32687289,-0.169206083,0.0708301569,-0.423244003,0.00850577537
133.275,0.175476835,-0.124357424,1.27991315,1.64933614,-1.42870853,1.2897779,-0.0469615952,0.191211139,0.183217694,-1.23355108,1.64228891,1.38437471,1.32555762,-0.181971371,0.0631638523,-0.416837261,0.00849484535
133.28,0.19850296,-0.125952913,1.27435627,1.64933614,-1.41932838,1.27158974,-0.0703760878,0.208484033,0.19579751,-1.2265177,1.63442661,1.38015875,1.32424267,-0.19344763,0.0554295641,-0.411412073,0.00848347726
133.285,0.22130872,-0.127523411,1.26858039,1.64933614,-1.40963506,1.25342622,-0.0938222343,0.225956228,0.207928994,-1.21947472,1.62665839,1.37579312,1.32292704,-0.204757085,0.0478135786,-0.405936354,0.00847168491
133.29,0.243873498,-0.129068225,1.26259149,1.64933614,-1.39963219,1.23530245,-0.117301018,0.2436037,0.219604693,-1.21242729,1.61899294,1.3712864,1.32160704,-0.215890965,0.040325234,-0.400418541,0.00845948366
133.295,0.266176959,-0.130586679,1.25639641,1.64933614,-1.38932445,1.21723377,-0.140813134,0.261401789,0.230817523,-1.20538096,1.61143885,1.36664785,1.32027938,-0.226840913,0.0329734502,-0.394867334,0.00844689069
133.3,0.288199072,-0.132078117,1.25000271,1.64933614,-1.37871627,1.19923568,-0.164359902,0.279325353,0.24156181,-1.19834179,1.60400451,1.3618874,1.31894113,-0.237598993,0.0257667031,-0.389291671,0.00843392467
133.305,0.309920128,-0.1335419,1.24341874,1.64933614,-1.36781306,1.18132387,-0.187942197,0.297348716,0.251832358,-1.19131621,1.59669813,1.35701562,1.3175898,-0.248157678,0.0187130007,-0.383700698,0.00842060597
133.31,0.331320762,-0.134977407,1.23665364,1.64933614,-1.35662073,1.16351423,-0.211560696,0.315445751,0.261624841,-1.18431113,1.58952765,1.3520437,1.31622328,-0.258509847,0.0118198622,-0.378103743,0.00840695647
133.315,0.35238198,-0.13638404,1.22971721,1.64933614,-1.34514526,1.14582282,-0.23521606,0.333590006,0.270936152,-1.17733384,1.58250078,1.34698338,1.31483993,-0.268648773,0.00509429935,-0.372510283,0.00839299945
133.32,0.373085169,-0.137761219,1.22262005,1.64933614,-1.33339379,1.12826585,-0.258907994,0.3517546,0.279763665,-1.17061592,1.57658879,1.34328286,1.3134385,-0.279892293,-0.00114356285,-0.365836055,0.00837875972
133.325,0.393412127,-0.139108384,1.21537348,1.64933614,-1.32137387,1.11085976,-0.282635681,0.36991239,0.288105856,-1.16335661,1.56833332,1.33578887,1.31201821,-0.287466983,-0.00802126051,-0.362022798,0.00836426338
133.33,0.413345075,-0.140424996,1.20798958,1.64933614,-1.30909438,1.09362114,-0.306396934,0.388035851,0.295961726,-1.15806091,1.56825868,1.34024667,1.31057866,-0.305953261,-0.0119390857,-0.349180294,0.00834953802
133.335,0.432866683,-0.141710538,1.20048108,1.64933614,-1.29656449,1.07656678,-0.330188831,0.406097329,0.303331634,-1.15279737,1.5682069,1.34448514,1.30911992,-0.324096617,-0.0155203316,-0.33660739,0.00833461226
133.34,0.451960082,-0.142964514,1.19286151,1.64933614,-1.28379512,1.05971366,-0.354006497,0.424068812,0.31021643,-1.14757018,1.56815357,1.34847276,1.30764243,-0.341841612,-0.0187868363,-0.324346356,0.00831951614
133.345,0.470608886,-0.14418645,1.18514501,1.64933614,-1.27079774,1.04307896,-0.377843782,0.44192222,0.316618365,-1.14238932,1.56809897,1.35221559,1.30614705,-0.359168135,-0.021752724,-0.312410473,0.00830428067
133.35,0.48879721,-0.145375894,1.17734649,1.64933614,-1.25758571,1.02668008,-0.401692156,0.459629191,0.32254039,-1.13726461,1.56804325,1.35571999,1.30463502,-0.376057005,-0.0244326291,-0.300812168,0.00828893805
133.355,0.506509683,-0.146532416,1.16948157,1.64933614,-1.2441738,1.01053461,-0.42554088,0.477161233,0.327986646,-1.13220575,1.56798673,1.35899313,1.30310791,-0.39249045,-0.0268414476,-0.289562638,0.00827352152
133.36,0.52373147,-0.14765561,1.16156656,1.64933614,-1.23057855,0.994660389,-0.449376556,0.49448971,0.33296242,-1.12722215,1.56792935,1.36204208,1.30156765,-0.408451347,-0.0289944648,-0.278672444,0.00825806526
133.365,0.540448283,-0.148745093,1.15361844,1.64933614,-1.21681828,0.979075455,-0.473182915,0.511585898,0.337474315,-1.12232306,1.56787134,1.36487466,1.30001648,-0.423924104,-0.0309069769,-0.268150834,0.00824260435
133.37,0.556646399,-0.149800503,1.14565497,1.64933614,-1.20291388,0.963798083,-0.496940108,0.528420872,0.34153004,-1.11751744,1.56781279,1.3674989,1.29845691,-0.438894156,-0.032594342,-0.258006139,0.00822717484
133.375,0.572312674,-0.150821505,1.13769458,1.64933614,-1.18888849,0.94884677,-0.520624694,0.544965645,0.345138792,-1.11281401,1.56775381,1.36992313,1.2968917,-0.453348087,-0.0340718431,-0.248245701,0.00821181359
133.38,0.587434554,-0.151807784,1.12975641,1.64933614,-1.17476793,0.934240234,-0.544209142,0.561191134,0.348311248,-1.10822112,1.56769443,1.37215572,1.29532385,-0.467273488,-0.0353546407,-0.238875981,0.00819655819
133.385,0.602000095,-0.152759052,1.12186033,1.64933614,-1.16058101,0.919997401,-0.567661457,0.577068173,0.351059648,-1.10374691,1.56763489,1.37420563,1.29375655,-0.480659428,-0.0364575078,-0.229902242,0.00818144702
133.39,0.615997967,-0.153675044,1.11402688,1.64933614,-1.14635955,0.906137394,-0.590944911,0.592567572,0.353397969,-1.09939909,1.56757514,1.3760814,1.29219314,-0.493495561,-0.03739507,-0.221329221,0.00816651904
133.395,0.629417473,-0.154555518,1.10627739,1.64933614,-1.1321393,0.892679506,-0.614017272,0.607659957,0.355341692,-1.09518508,1.56751546,1.37779218,1.29063707,-0.505773096,-0.0381813586,-0.213160442,0.00815181406
133.4,0.642248556,-0.15540026,1.09863377,1.64933614,-1.11795909,0.879643171,-0.636831207,0.622316095,0.356908425,-1.0911119,1.56745585,1.37934668,1.28909191,-0.517483867,-0.0388300893,-0.205398916,0.0081373722
133.405,0.654481812,-0.156209076,1.09111866,1.64933614,-1.10386195,0.867047921,-0.659333373,0.636506659,0.35811749,-1.08718621,1.56739635,1.38075362,1.28756127,-0.528620694,-0.0393544555,-0.1980469,0.00812323423
133.41,0.666108497,-0.1569818,1.08375541,1.64933614,-1.08989525,0.854913336,-0.681464213,0.650202262,0.358989984,-1.08341427,1.56733715,1.38202185,1.28604877,-0.53917756,-0.039766987,-0.191105799,0.00810944145
133.415,0.677120537,-0.15771829,1.07656783,1.64933614,-1.07610994,0.843258979,-0.703158426,0.66337377,0.35954921,-1.079802,1.56727848,1.3831601,1.28455805,-0.549149348,-0.0400795954,-0.184576379,0.00809603529
133.42,0.687510538,-0.158418427,1.06958042,1.64933614,-1.06256175,0.832104322,-0.724344152,0.675992006,0.3598201,-1.07635482,1.56722026,1.38417647,1.28309269,-0.558531388,-0.0403037149,-0.178459107,0.00808305761
133.425,0.697271792,-0.15908212,1.06281798,1.64933614,-1.04930994,0.821468655,-0.744943883,0.688028187,0.359829682,-1.07307784,1.56716282,1.38507938,1.28165617,-0.567320309,-0.040449893,-0.172753578,0.00807055015
133.43,0.706398283,-0.1597093,1.05630577,1.64933614,-1.03641815,0.811370985,-0.764874062,0.69945371,0.359606505,-1.06997567,1.5671061,1.38587643,1.28025191,-0.57551298,-0.0405282039,-0.167459275,0.00805855474
133.435,0.714884691,-0.16,1.0515747,1.64933614,-1.02516964,0.804199685,-0.782154167,0.709174626,0.359800985,-1.06803161,1.56713152,1.38681066,1.28059975,-0.583444348,-0.0411083512,-0.162027783,0.00804987075
133.44,0.722726405,-0.16,1.04846863,1.64933614,-1.01562868,0.799666481,-0.796743116,0.717280453,0.360413713,-1.06709738,1.56722708,1.38785198,1.28244316,-0.591059959,-0.0421057242,-0.15652727,0.00804418358
133.445,0.729919515,-0.16,1.04556136,1.64933614,-1.00672068,0.79549912,-0.810336864,0.724770193,0.360886277,-1.06622735,1.56731426,1.38877917,1.2841217,-0.598032341,-0.0429842398,-0.15148516,0.00803887063
133.45,0.736460829,-0.16,1.04286811,1.64933614,-0.998485633,0.791701834,-0.822881632,0.731627313,0.361239097,-1.06542539,1.56739314,1.38959912,1.28563778,-0.604361737,-0.0437530679,-0.146903019,0.00803395759
133.455,0.742347863,-0.16,1.04040316,1.64933614,-0.990961884,0.788278229,-0.834325788,0.737836643,0.361491782,-1.06469494,1.56746381,1.39031817,1.28699375,-0.610048849,-0.044420593,-0.142781868,0.00802946851
133.46,0.747578854,-0.16,1.03817956,1.64933614,-0.98418465,0.78523128,-0.844621301,0.743384794,0.361663215,-1.06403901,1.56752635,1.39094212,1.28819186,-0.615094816,-0.044994402,-0.139122215,0.00802542512
133.465,0.752152751,-0.16,1.03620911,1.64933614,-0.978186073,0.782563327,-0.853724156,0.748260099,0.361771034,-1.06346019,1.56758084,1.39147615,1.28923423,-0.619501198,-0.045481276,-0.135924079,0.00802184694
133.47,0.756069224,-0.16,1.03450218,1.64933614,-0.972994728,0.780276075,-0.861595118,0.752452714,0.361831337,-1.06296068,1.56762735,1.39192488,1.29012289,-0.623269951,-0.0458871864,-0.133187015,0.00801875103
133.475,0.759328657,-0.16,1.03306753,1.64933614,-0.968634797,0.778370589,-0.868200726,0.75595484,0.361858555,-1.06254225,1.56766595,1.39229233,1.29085972,-0.626403418,-0.0462172938,-0.130910139,0.00801615164
133.48,0.761932151,-0.16,1.03191233,1.64933614,-0.965126183,0.776847298,-0.873513572,0.758760638,0.361864992,-1.06220625,1.56769672,1.39258192,1.29144647,-0.628904309,-0.0464759508,-0.129092145,0.00801406035
133.485,0.76388152,-0.16,1.03104187,1.64933614,-0.962483531,0.775705994,-0.877513312,0.760866503,0.361860865,-1.06195364,1.56771972,1.39279647,1.29188476,-0.630775694,-0.0466667074,-0.127731321,0.00801248562
133.49,0.765179287,-0.16,1.03045978,1.64933614,-0.960716873,0.774945836,-0.880186441,0.762270813,0.361853775,-1.06178498,1.56773501,1.39293823,1.29217604,-0.632020992,-0.0467923197,-0.126825564,0.00801143306
133.495,0.765828681,-0.16,1.03016774,1.64933614,-0.95983068,0.774565352,-0.881527153,0.762974214,0.361848896,-1.06170044,1.56774266,1.39300884,1.29232165,-0.632643966,-0.0468547612,-0.126372387,0.00801090512
133.5,0.765833635,-0.16,1.03016551,1.64933614,-0.959823914,0.774562449,-0.881537389,0.762979582,0.361848855,-1.06169979,1.56774272,1.39300938,1.29232276,-0.632648718,-0.0468552365,-0.12636893,0.00801090109
133.505,0.765198777,-0.16,1.03045103,1.64933614,-0.960690298,0.774934417,-0.880226649,0.762291917,0.361853641,-1.06178244,1.56773524,1.39294035,1.29218041,-0.632039691,-0.0467941978,-0.126811962,0.00801141723
133.51,0.763929425,-0.16,1.03102043,1.64933614,-0.962418427,0.775677939,-0.877611836,0.760918306,0.361860663,-1.06194742,1.56772028,1.39280172,1.29189552,-0.630821671,-0.0466713638,-0.127697884,0.00801244683
133.515,0.762031583,-0.16,1.03186801,1.64933614,-0.964991595,0.776789099,-0.87371722,0.758867987,0.361865014,-1.06219338,1.56769789,1.39259291,1.29146885,-0.628999787,-0.0464857411,-0.129022725,0.00801398017
133.52,0.759511928,-0.16,1.03298648,1.64933614,-0.968388585,0.778263395,-0.868573641,0.756152102,0.361859451,-1.06251865,1.56766812,1.39231283,1.29090107,-0.626579524,-0.0462356475,-0.130782143,0.00801600487
133.525,0.756377805,-0.16,1.03436691,1.64933614,-0.972583529,0.780095752,-0.862218314,0.752783761,0.361834806,-1.06292117,1.56763101,1.3919599,1.29019275,-0.623566725,-0.0459187386,-0.132971415,0.00801850584
133.53,0.75263722,-0.16,1.03599896,1.64933614,-0.977546708,0.782280532,-0.854693909,0.748777808,0.361780095,-1.0633986,1.5675866,1.39153209,1.28934435,-0.619967608,-0.0455320359,-0.135585432,0.0080214656
133.535,0.748298824,-0.16,1.03787104,1.64933614,-0.983245021,0.784811553,-0.84604783,0.74415069,0.361682794,-1.06394822,1.56753494,1.39102689,1.28835626,-0.615788774,-0.0450719581,-0.138618688,0.00802486457
133.54,0.743371907,-0.16,1.03997033,1.64933614,-0.989641966,0.787682103,-0.836331823,0.7389205,0.361529346,-1.06456704,1.56747608,1.39044143,1.2872288,-0.61103722,-0.0445343544,-0.142065268,0.008028681
133.545,0.737866388,-0.16,1.04228315,1.64933614,-0.996699065,0.790884959,-0.825600538,0.733106531,0.361305098,-1.06525174,1.56741004,1.38977242,1.28596226,-0.605720359,-0.0439145404,-0.145918838,0.00803289164
